vessel_name,year,num_deaths,num_passengers,num_adults,num_children,uk_port,aus_port,num_infant_deaths,num_child_deaths,num_adult_deaths,num_live_births,notes,source,passenger_deaths_percent,num_arriving_passengers
Rienz,1852,,48.0,,,Plymouth,Port Adelaide,,,,,,,,48.0
Prince Regent,1852,0.0,236.0,,,London/Plymouth,Port Adelaide,0.0,0.0,0.0,2.0,"No deaths_ ""no disease""",https://trove.nla.gov.au/newspaper/article/38462092,0.0,236.0
Barbara Gordon,1852,1.0,20.0,,,London_Plymouth,,0.0,0.0,1.0,,Death = one  adult _age & cause of deaths unknown__ Captain W Lightfoot died at sea on 24/5/1852.,,5.0,19.0
Waterlilly,1852,1.0,130.0,,,Liverpool,Port Adelaide,,,,,,,0.7692307692307693,129.0
Jane,1852,,17.0,,,London,Port Adelaide,,,,,,,,17.0
Royal Shepherdess,1852,,20.0,17.0,3.0,Deal,Port Adelaide,,,,,,,,20.0
China,1852,9.0,222.0,,,London_Plymouth,Port Adelaide,1.0,7.0,0.0,4.0,"Death - 1 infants under 1 yr, 7  children  ages & cause of deaths unknown__",,4.054054054054054,213.0
Orpheus,1852,,82.0,,,Liverpool,Port Adelaide,,,,,,,,82.0
Sea Park,1852,14.0,345.0,,,,Port Adelaide,8.0,6.0,0.0,9.0,"Deaths=8 infants under 1 yr,& children under 3 yrs  cause of deaths unknown_",,4.057971014492753,331.0
Epaminondas,1852,6.0,502.0,,,Liverpool/Plymouth,Port Adelaide,0.0,5.0,1.0,,Death - 5 children  & 1 adult _ages & cause of deaths unknown__,,1.1952191235059761,496.0
Charlotte Jane,1852,4.0,275.0,,,Plymouth,Port Adelaide,0.0,2.0,2.0,5.0,Death - 2  children  & 2 adults _ages & cause of deaths unknown__,,1.4545454545454546,271.0
Woodbridge,1852,,42.0,,,Plymouth,Port Adelaide,,,,,,,,42.0
Omega,1852,6.0,285.0,,,London_Plymouth,Port Adelaide,4.0,2.0,0.0,6.0,"Death - 4 infants under 1 yr, 2  children  _ages & cause of deaths unknown__",,2.1052631578947367,279.0
Caroline Agnes,1852,1.0,126.0,,,London_Plymouth,Port Adelaide,,,,,no steerage passengers ,,0.7936507936507936,125.0
John Oldham,1852,,24.0,,,London,Port Adelaide,,,,,,,,24.0
Australian ,1852,,176.0,,,Plymouth,Port Adelaide,,,,,(Royal mail Steamer) Ship fearfully overcrowded and carrying many miners.,https://trove.nla.gov.au/newspaper/page/3917554,,176.0
Phoebe Dunbar,1852,13.0,233.0,,,London_Plymouth,Port Adelaide,4.0,8.0,1.0,,"Death -4 infants under 1 yr, 8  children  & 1 adult _ages  unknown__Deaths= 2 scarlatina, 2 measles, 1 chronic liver disease, 1 water in the head, 1 general dropsy",,5.579399141630901,220.0
Ramilles,1853,6.0,318.0,,,Southampton,Port Adelaide,6.0,0.0,0.0,12.0,Death/s = Infants under 1 yr of age only,,1.8867924528301887,312.0
Epaminondas,1853,18.0,454.0,,,Southampton,Port Adelaide,8.0,4.0,5.0,9.0,"Deaths = 8 infants under 1 yr, 4  children  under 14 yrs, & 5 adults _ages & cause of deaths unknown__",,3.9647577092511015,436.0
Gipsy,1853,,143.0,,,Southampton,Port Adelaide,,,,,,,,143.0
Drie Vrienden,1853,,12.0,,,Liveropol,Port Adelaide,,,,,,,,12.0
Neerlands Koning,1853,,17.0,,,Liveropol,Port Adelaide,,,,,,,,17.0
Australian ,1853,,12.0,,,London,Port Adelaide,,,,,Streamer,,,12.0
Macedon,1853,17.0,219.0,,,Plymouth,Port Adelaide,1.0,7.0,6.0,9.0,"Death -1 infants under 1 yr, 7  children under 10 yrs  & 6 adults _ages  unknown__Causes of death Fever & Diarrohoea. _____212 Gov Emigrants in Steerage",,7.76255707762557,202.0
President Ram,1853,,31.0,,,Plymouth,Port Adelaide,,,,,,,,31.0
Caucasian,1853,5.0,277.0,,,London_southampton,Port Adelaide,,,,,,,1.8050541516245486,272.0
Frances Henty,1853,,29.0,,,Plymouth,Port Adelaide,,,,,,,,29.0
Lydia,1853,1.0,32.0,,,Guernsey,Port Adelaide,0.0,1.0,0.0,,Death = child or teenager falling over board & drowning,,3.125,31.0
Hannah Maria,1853,,68.0,,,Plymouth,Port Adelaide,,,,,,,,68.0
Hamlet,1853,,14.0,,,London,Port Adelaide,,,,,,,,14.0
Marshall Bennett,1853,16.0,158.0,,,Plymouth,Port Adelaide,3.0,11.0,2.0,3.0,"Death -3 infants under 1 yr, 11  children   & 2 adults _ages & cause of deaths unknown__",,10.126582278481013,142.0
Charlotte Jane,1853,,57.0,,,Plymouth,Port Adelaide,,,,,,,,57.0
Nederland en Orange,1853,,28.0,,,Liverpool,Port Adelaide,,,,,,,,28.0
Shackamaxon,1853,64.0,696.0,,,,Port Adelaide,14.0,42.0,8.0,19.0,"Deaths - 14 infants under 1 yr, 42  children  & 8 adults _ages unknown__ Scarlet Fever",,9.195402298850574,632.0
Ann Holzberg,1853,,141.0,,,Liverpool,Port Adelaide,,,,,,,,141.0
Gomelza,1853,,43.0,,,Liverpool,Port Adelaide,,,,,,,,43.0
Neptune,1853,19.0,319.0,,,Plymouth,Port Adelaide,6.0,10.0,2.0,4.0,"Deaths:  6 infants under 1 yr, 10 children under 11 yrs,  majority had diarrhoea & measles. 2 adult incl. one female age 24 yr died by suicide.  HENDERSON, Captain John - Fined for not giving proper provisions as required by the Emigration Act. Public meeting 19/1/1854 Sir John Barleycorn Hotel Rundle St Observer 14/1/1854 p14e.",,5.956112852664576,300.0
Lowe van Nigenstein,1853,,27.0,,,London,Port Adelaide,,,,,,,,27.0
Smit,1853,,63.0,,,London,Port Adelaide,,,,,,,,63.0
Sarah Alida Maria,1853,,43.0,,,Liverpool,Port Adelaide,,,,,,,,43.0
Sophia Moffat,1853,7.0,48.0,,,London & Falmouth,Port Adelaide,4.0,1.0,2.0,,"Deaths =  4 infants under 1 yr, child under 2 yrs, &  1 x 19 yr old died after childbirth other adult age and cause of death unknown",,14.583333333333334,41.0
Anna Paulona,1853,,32.0,,,Liverpool,Port Adelaide,,,,,,,,32.0
Melbourne,1853,,88.0,,,London,Port Adelaide,,,,," ""Screw Streamer'",,,88.0
Mayflower,1853,,50.0,,,London,Port Adelaide,,,,,,,,50.0
Standard,1853,4.0,327.0,,,Plymouth,Port Adelaide,3.0,0.0,1.0,9.0," Death - 3 infants under 1 yr,1 adult _ages & cause of deaths unknown__some cases of scurvy on board.",,1.2232415902140672,323.0
Mary Green,1853,3.0,300.0,,,Southampton,Port Adelaide,2.0,1.0,0.0,5.0,"Death - 2 infants under 1 yr, 1 child  ages & cause of deaths unknown__",,1.0,297.0
Rialto,1853,,18.0,,,Liverpool,Port Adelaide,,,,,,,,18.0
Neptune,1853,18.0,327.0,,,London/Plymouth,Port Adelaide,,,,,143 days at sea!,,5.5045871559633035,309.0
Olivia,1853,6.0,363.0,,,Plymouth,Port Adelaide,4.0,2.0,0.0,10.0,"Death - 4 infants under 1 yr, 2 children under 14 yrs.  …",,1.6528925619834711,357.0
H.M.S. Hercules,1853,2.0,190.0,,,"Campbeltown, Scotland & 
Cork, Ireland",Port Adelaide,1.0,0.0,1.0,,"  Highland and Island Emigration Society sponsored the emigrants. The Earl of Dunmore sponsored the emigrants from the parish of 
Harris, Co Inverness. Lord Macdonald sponsored the emigrants from the parish of North Uist, Co Inverness.",,1.0526315789473684,188.0
Irene,1853,,26.0,,,London,Port Adelaide,,,,,,,,26.0
Magdalena,1853,13.0,320.0,,,Southampton,Port Adelaide,1.0,4.0,8.0,8.0,"Deaths = 1 infants under 1 yr, 4  children age range 4 -14 yrs & 8 adults _ages & cause of deaths unknown_",,4.0625,307.0
Tancred,1853,,114.0,,,Liverpool,Port Adelaide,,,,,,,,114.0
Adelaide,1853,0.0,12.0,12.0,0.0,Plymouth,Port Adelaide,0.0,0.0,0.0,," ""Screw Streamer'"," ""Screw Streamer'",0.0,12.0
Victoria,1853,,10.0,10.0,0.0,London,Port Adelaide,,,,,,,,10.0
Derwent,1853,,29.0,,,London,Port Adelaide,,,,,,,,29.0
California ,1853,,105.0,,,Gravesend & the Downs,Port Adelaide,,,,,,,,105.0
Wanderer,1853,,22.0,,,London,Port Adelaide,,,,,,,,22.0
Calabar,1853,9.0,330.0,,,Southampton,Port Adelaide,2.0,6.0,1.0,0.0,"Deaths = 2 infants under 1 yr, 6  children under age 4 yrs,   & 1 adult _ages & cause of deaths unknown__, ",,2.727272727272727,321.0
Admiral Peit Hein,1853,,34.0,,,Liverpool,Port Adelaide,,,,,,,,34.0
Culcutta,1853,2.0,75.0,,,London,Port Adelaide,,,,,"Steerage passengers under the auspices of St Martin’s In the Fields, London Observer 5/2/1853 p46e",,2.666666666666667,73.0
Competitor,1853,,10.0,,,London & the Downs,Port Adelaide,,,,,,,,10.0
Leonidas,1853,1.0,121.0,,,London,Port Adelaide,,,,,No distinction between intermediate and steerage passengers. ,,0.8264462809917356,120.0
Walvisch,1853,,102.0,,,London,Port Adelaide,,,,,,,,102.0
Caroline,1853,,19.0,,,Berwick,Port Adelaide,,,,,Tradesmen and miners for the Strathalbyn Mining Co.,,,19.0
Trident,1853,,18.0,,,Liverpool,Port Adelaide,,,,,,,,18.0
William Stewart,1853,2.0,288.0,,,Southampton,Port Adelaide,1.0,1.0,0.0,5.0,"Death - 1 infant under 1 yr, 1 child  ages & cause of deaths unknown__",,0.6944444444444444,286.0
Theresia,1853,,41.0,,,Liverpool,Port Adelaide,,,,,,,,41.0
Agenta,1853,,18.0,17.0,1.0,London,Port Adelaide,,,,,,,,18.0
Lady Bruce,1853,,37.0,,,London,Port Adelaide,,,,,,,,37.0
Thames,1853,,26.0,,,London,Port Adelaide,,,,,,,,26.0
Virginia,1853,,26.0,,,London,Port Adelaide,,,,,,,,26.0
Cotfield,1853,,222.0,,,Bristol,Port Adelaide,,,,,,,,222.0
Jacob Helena,1853,,28.0,,,London,Port Adelaide,,,,,,,,28.0
Indeminity,1853,,32.0,,,London & the Lizard,Port Adelaide,,,,,,,,32.0
Agra,1853,,61.0,,,Gravesend,Port Adelaide,,,,,,,,61.0
Iris,1853,,21.0,,,The Downs,Port Adelaide,,,,,,,,21.0
Victoria,1854,,10.0,,,London,Port Adelaide,,,,,,,,10.0
El Dorado,1854,,21.0,,,Glasgow,Port Adelaide,,,,,,,,21.0
John Bunyan,1854,29.0,340.0,200.0,140.0,Liverpool,"Port Adelaide 
via Torrens island",6.0,23.0,0.0,4.0,"Deaths =6 infants under 1 yr, 23 children under 5 yrs. Some causes of death listed: Rubela maligna, Scarlatina, Tabes Mesemterica, Diarrhoea
The ""John Bunyan"" arrived from Liverpool on the 22d May 1854, after a passage of 100 days ; bringing to the colony 318 souls ; 29 deaths and four births took place at sea. The great mortality in this ship was caused by measles and scarlet fever, both of which broke out within four days after the ship left Liverpool. These diseases appeared first among the single women, and went right through the ship to the forecastle amongst the sailors. When the ship arrived the disease had ceased, and the general health was very good. The surgeon-superintendent appears to have experienced some difficulty in managing the single women, a few of whom were not well-behaved. In consequence of irregularities occuring in the evening he was obliged to diminish the number of lights which are usually allowed ; this caused some dissatisfaction, but, from the circumstances, he was quite justified in the mode of punishment which he adopted. It is to be regretted that, on this occasion, the innocent were put to inconvenience on account of the ill-behaved.","The South Australian Government Gazette 1866 p. 85
https://www.theshipslist.com/ships/australia/johnbunyan1854.shtml
https://www.archives.sa.gov.au/finding-information/discover-our-collection/migration-and-crew/passenger-lists-1845-1940/passenger-lists-search?queries_year_query=1854",8.529411764705882,311.0
Historia,1854,,195.0,,,Plymouth,Port Adelaide,,,,,,,,195.0
Joseph Rowen,1854,3.0,376.0,,,Liverpool,Port Adelaide,0.0,1.0,2.0,6.0,"Deaths =1 child under 5 yrs, & 2 adults ages & cause of deaths unknown__",,0.7978723404255319,373.0
Walvisch,1854,,12.0,12.0,0.0,London,Port Adelaide,,,,,,,,12.0
Navarino,1854,5.0,242.0,,,London,Port Adelaide,2.0,1.0,0.0,4.0,"Deaths = 2 infants under 1 yr, 1 child age 1 year.  ",,2.066115702479339,237.0
Wannan,1854,,13.0,,,Liverpool,Port Adelaide,,,,,,,,13.0
Emerald Isle,1854,1.0,267.0,,,Plymouth,Port Adelaide,0.0,1.0,0.0,2.0,Deaths =  1 x 6 yr old child…,,0.37453183520599254,266.0
Roehampton,1854,,12.0,,,London,Port Adelaide,,,,,,,,12.0
Ruby,1854,,21.0,,,London,Port Adelaide,,,,,,,,21.0
Irene,1854,0.0,54.0,41.0,13.0,Gravesend,Port Adelaide,0.0,0.0,0.0,,,,0.0,54.0
Fortune,1854,1.0,244.0,,,Plymouth,Port Adelaide,0.0,0.0,1.0,4.0,Death - 1 adult _ags & cause of death unknown__,,0.4098360655737705,243.0
Fortitude,1854,,30.0,,,London,Port Adelaide,,,,,,,,30.0
Ostrich,1854,4.0,246.0,,,Southampton,Port Adelaide,3.0,1.0,0.0,4.0,"Deaths =   3 infants under 1 yr, _child age 1.5 years.  cause of deaths unknown_",,1.6260162601626018,242.0
Charlotte Jane,1854,,15.0,,,Liverpool,Port Adelaide,,,,,,,,15.0
Ormelie,1854,,22.0,,,Glasgow,Port Adelaide,,,,,,,,22.0
Isle of Thanet,1854,2.0,233.0,,,Plymouth,Port Adelaide,0.0,2.0,0.0,2.0,"Deaths = 2 children 1 yr,  ",,0.8583690987124464,231.0
James Fernie,1854,30.0,376.0,278.0,98.0,Liverpool,Port Adelaide,4.0,12.0,14.0,3.0,"Deaths =  4 infants under 1 yr, 12  children under 12 years,  & 14 adults___23 death from Cholera,  Charles hutchison Graham Superintendent Surgeon_ adults N= 88 males, 190 females ( 106 single) children N= 37 boys & 61 girls.
19 days quaratine. Cholera broke out a few days after leaving England",,7.9787234042553195,346.0
Emigrant,1854,2.0,315.0,,,"London, The Downs
 & Southampton",Port Adelaide,0.0,2.0,0.0,2.0,"Deaths =2  children both 1 yr, ",,0.6349206349206349,313.0
Evening Star,1854,,47.0,,,Jersey,Port Adelaide,,,,,,,,47.0
Janette Philippe,1854,,11.0,11.0,0.0,London & the Downs,Port Adelaide,,,,,,,,11.0
William Prowse,1854,3.0,300.0,,,Plymouth,Port Adelaide,1.0,0.0,2.0,1.0,"Death - 1 infants under 1 yr,  2 adults _ages & cause of deaths unknown__",,1.0,297.0
Abermarle,1854,2.0,123.0,,,Portsmouth,Port Adelaide,,,,,,,1.6260162601626018,121.0
William Hammond,1854,3.0,267.0,,,Southampton,Port Adelaide,2.0,1.0,0.0,2.0,"Deaths = 2 infants under 1 yr, 1  child under 2 yrs _cause of deaths unknown_",,1.1235955056179776,264.0
Nugget,1854,14.0,402.0,,,Liverpool,Port Adelaide,5.0,9.0,0.0,10.0,"Deaths =  5 infants under 1 yr incl. 2 x Still births, 9  children under 11 yrs  _ cause of deaths unknown only 91 days at sea. Clipper ship",,3.482587064676617,388.0
Royal Charlie,1854,2.0,214.0,,,Southampton,Port Adelaide,0.0,0.0,2.0,13.0,"Deaths = 2 adult females - causes of death 1 x consumption & 1 x haemorrhage after miscarrage.  
The ""Royal Charlie"" arrived from Southampton on the 24th of May, after a passage of 123 [or 128] days, bringing to the colony 223 souls ; 13 births and two deaths occurred at sea. There was much dissatisfaction and discontent in this ship, which seemed to have been caused by a want of judicious management of the people.
 The medical comforts were given away without proper discretion during the early part of the voyage, and were all expended long before the vessel arrived in this port. This, with other evidences of injudicious management were apparent.",The South Australian Government Gazette 1866 p. 85,0.9345794392523363,212.0
Anne Maclean,1854,,17.0,,,Glasgow,Port Adelaide,,,,,,,,17.0
Confiance,1854,2.0,331.0,,,Plymouth,Port Adelaide,1.0,1.0,0.0,5.0,"Deaths = 1 infants under 1 yr, 1  child 1 yr of age_ cause of deaths unknown__",,0.6042296072507553,329.0
Hyderabad,1854,12.0,306.0,,,Southampton,Port Adelaide,6.0,5.0,1.0,4.0,"Deaths =  6 infants under 1 yr, 5 children under 2 yrs, &  1 adult - died  due to childbirth -  __97 or 99 days at sea
From Southampton, arrived on the 14th of March after a passage of 99 days with 307 immigrants. Four births and twelve deaths occurred at sea and before disembarkation. Much discontent prevailed on board amongst the immigrants, which made it necessary for the Immigration Board to investigate the nature and causes of the complaints. It appeared that there had been, during the voyage a lamentable want of cooperation between the master and surgeon of the ship. The immigrants generally complained of an insufficient supply of lamps. It appeared on inquiry that on leaving England and for some time after, eighteen lamps were lighted at dark in the part of the ship appropriated to the immigrants, but it was shown that the Surgeon-Superintendent had not taken the precaution of having any of these extinguished at bedtime; and when the master of the ship went below on two occasions to see that all was safe, he found all the lamps lighted after midnight. On the first occasion he spoke to the Surgeon, who did not rectify the evil ; and, considering that such a state of things, if permitted to continue, would seriously endanger the safety of all on board, he took upon himself to limit the number of lamps lighted at sunset to five amongst the immigrants, one in the hospital and one in the matrons room.
On this occasion the Board could not blame the master for interfering when the Surgeon so far neglected his duty. —
“ Had the surgeon superintendent been un-blameable in his own conduct, we should have viewed with less distrust his charges against the Captain ; but it is most clearly shown, that the surgeon superintendent was discovered after the usual hours of retiring to rest, sitting in the pantry with the steward, drinking wine which had been brought from the hospital stores. It is also clearly proved that the Surgeon allowed the boatswain to frequent the young womens' apartments in the evening, under the pretence that he was in love with and about to marry one of the single girls. Such behaviour in a Surgeon-Superintendent cannot be too strongly condemned ; it tends to undermine all regularity and order, and to introduce insubordination and confusion.”   The South Australian Government Gazette 1866 p. 84",,3.9215686274509802,294.0
Kangaroo,1854,,29.0,,,Gravesend,Port Adelaide,,,,,,,,29.0
Hindostan,1854,,30.0,,,London,Port Adelaide,,,,,,,,30.0
Sir Thomas Gresham,1854,4.0,230.0,,,Plymouth,Port Adelaide,0.0,2.0,0.0,9.0,Deaths =1  child age 1 year & 1 child age 12 yrs. one infant was still born.,,1.7391304347826086,226.0
Daylesford,1854,,27.0,,,Plymouth,Port Adelaide,,,,,,,,27.0
Lady Macdonald,1854,7.0,294.0,,,Plymouth,Port Adelaide,0.0,3.0,4.0,5.0,"Deaths =3  children under 8 yrs, 4 adults.ages & cause of deaths unknown",,2.380952380952381,287.0
Time and Truth,1854,6.0,241.0,,,Plymouth,Port Adelaide,4.0,1.0,1.0,4.0,"Deaths =   4 infants under 1 yr, 1 child age 3 years  & 1 adult _age& cause of deaths unknown__
The ""Time and Truth"" arrived from Plymouth on the 8th of May, after a passage of 118 days; bringing to the colony 239 souls; six deaths and four births took place during the voyage. This vessel arrived in very excellent order. The fresh potatoes which were put on board at Plymouth were found after 12 days to be unsound, so that there was not a sufficient supply of preserved potatoes to last the voyage ; in other respects, the provisions and water were abundant and good. The surgeon-superintendent suggests that an addition should be made to the quantity of the Sp. AEth. Nitric. put on board under the charter-party; I have had no complaint made on this head by other any surgeon. [sic]","BPP 1854-55 (42) Papers relative to Emigration to Australian Colonies part I. New South Wales and Australia; Part II S. and W. Australia, Van Diemen's Land",2.4896265560165975,235.0
Marion,1854,15.0,384.0,,,Liverpool,Port Adelaide,8.0,7.0,0.0,7.0,"Death =8 infants under 1 yr.  7 children under 3 years. Typhoid fever .
Arrived from Liverpool on the 10th December with 384 immigrants, having been 106 days at sea ; fifteen deaths and eight births occurred during the voyage. All the deaths were caused by a low kind of continued fever, which prevailed during the whole voyage, and attacked every one on board. It is difficult to account for the prevalence of fever, as the ship was very clean, and the surgeon-superintendent seems to have performed his duty with zeal and efficiency. All the deaths which occurred, were of infants or children not above twelve months old. The emigrants by this ship were of a class well-suited for the Colony, and seem to have been carefully selected.",,3.90625,369.0
Champion,1854,,32.0,,,Plymouth,Port Adelaide,,,,,,,,32.0
Sir Edward Parry,1854,4.0,,,,Plymouth,Port Adelaide,1.0,2.0,1.0,5.0,"Deaths = 2 infants under 1 yr, 1 child under 2 yr & 1 adult _ages & cause of deaths unknown_",,,
Mariner,1854,,29.0,,,London,Port Adelaide,,,,,,,,29.0
Steadfast,1854,,28.0,,,London,Port Adelaide,,,,,,,,28.0
Star Queen,1854,10.0,376.0,,,Southampton,Port Adelaide,5.0,3.0,1.0,8.0,"Deaths=1 x  infant with Syphilis died 4 hrs after birth. 4 other infants under 1` yr.  3 children under 9 years & 1 adult age unknown -Dysentery, 1 case of cholera ",,2.6595744680851063,366.0
Lady Nugent,1854,,34.0,,,Falmouth,Port Adelaide,,,,,,,,34.0
Bristow,1854,,10.0,,,Liverpool,Port Adelaide,,,,,,,,10.0
Sultana,1854,5.0,140.0,,,Plymouth,Port Adelaide,1.0,2.0,2.0,3.0,"Deaths =1 infants under 1 yr, 2  children under 7 yrs  & 2 adults _ages & cause of deaths unknown_92 days at sea",,3.571428571428571,135.0
Thetis,1854,7.0,226.0,,,Plymouth,Port Adelaide,3.0,3.0,1.0,6.0,"Deaths = 3 infants under 1 yr, 3  children under 4 yrs  & 1 adult _ages & cause of deaths unknown",,3.0973451327433628,219.0
Taymouth Castle,1854,2.0,286.0,,,Plymouth,"Poprt Adelaide 
via Torrens island",2.0,1.0,0.0,11.0,"Deaths = 2 infants under 1 yr, 1  child_age & cause of deaths unknown__ 6 - 11 Births..conflicting reports___August- sent to Torrens Island (near Port Adelaide) to be quarantined - passengers with Small pox ","https://www.samhs.org.au/Virtual%20Museum/hospital-andother-orgs/Torrens_Island_Quarantine/Torrens_Island_Quarantine.html 
https://www.theshipslist.com/ships/australia/taymouthcastle1854.shtml
https://www.archives.sa.gov.au/finding-information/discover-our-collection/migration-and-crew/passenger-lists-1845-1940/passenger-lists-search?queries_year_query=1854",0.6993006993006993,284.0
Lydford,1854,,19.0,6.0,13.0,London,Port Adelaide,,,1.0,,Death = 1 adult = Captain Gates died at sea off the African coast soon after leaving the Cape of Good Hope.,,,19.0
Dirigo,1854,13.0,495.0,,,Liverpool,Port Adelaide,6.0,6.0,1.0,12.0,"Deaths = 6 infants under 1 yr, 6  children under 11 yrs  & 1 adult _ages & cause of deaths unknownal_cholea& Fever listed.
Originally saled around 23rd June But Cholera outbreak between Liverpool and Ireland meant the ship docked at Cork and later retrurned to Liverpool. During the first trip 49 people died from cholorea - reported in the Observer 24/10/1854 p461b.",https://mail.theshipslist.com/ships/australia/dirigocork1854.shtml,2.6262626262626263,482.0
Lord of the Isles,1854,12.0,316.0,,,Southampton,Port Adelaide,4.0,4.0,4.0,2.0,"Deaths = 3 4nfants under 1 yr, 4  children under 9 yrs  & 4 adults _ages unknown. Cholera, Tyfoid fever . ",,3.79746835443038,304.0
Lord Raglan,1854,4.0,372.0,,,Plymouth,Port Adelaide,2.0,1.0,1.0,5.0,"Deaths =2 infants under 1 yr, 1  child age 1 yr  & 1 adult _ages & cause of deaths unknown__
Arrived from Plymouth on the 23rd October, having been 99 days at sea. Six births and four deaths occurred at sea, and 372 souls were landed in the Colony.
It was very evident at the first visit to the ship, that the surgeon-superintendent was totally unfitted for such a charge, and could not maintain regularity or discipline. No complaints, however, were made either against the surgeon or the officers of the ship, with the exception of a charge made by the surgeon-superintendent against the chief officer for familiarity with one of the single girls. However, on a perusal of the surgeon’s journal, charges of such a serious character were there entered against the master and officers of the ship, that it was considered necessary that these circumstances should be carefully investigated. The Immigration Board sat three successive days investigating the matter, when it appeared to them, with the exception of a complaint against the first officer, that all the other grave charges in the surgeon’s journal were utterly devoid of fact and without foundation. The charge against the first mate, otherwise a very efficient officer, was considered to be proved in so far as he had paid marked attention to one of the single girls. It was clearly shown that these attentions were with the entire concurrence of the father and mother of the young woman, were honorable in their motive, and devoid of the slightest approach to indecorum. The board were of opinion that such intimacies of the officers with the single women should not be allowed to exist on board ship ; as they tended to show a bad example to the crew, and were otherwise calculated to undermine the discipline, and interfere with the authority of the surgeon-superintendent.
The Board gave it as their opinion, that had it not been for the energy of the master and officers of the Lord Raglan, that the surgeon could not have maintained anything like discipline on board ; that he was quite unfit to manage an emigrant ship, and that he ought not to be again entrusted with such a charge. His Excellency the Lieutenant-Governor was pleased so far to approve the Report of the Immigration Board, (a copy of which His Excellency directed to be sent to the Commissioners), and at the same time to represent to them the advisableness of making known to all officers of emigrant ships, that a penalty will be attached to them if they pay particular attention to any female emigrant on board, even though such attentions may be perfectly innocent.",,1.0752688172043012,368.0
Thomas Fielding,1854,,22.0,,,London,Port Adelaide,,,,,,,,22.0
Grenada,1854,,13.0,,,Liverpool,Port Adelaide,,,,,,,,13.0
Pestanjee Bomanjee,1854,10.0,308.0,,,Southampton,Port Adelaide,2.0,4.0,4.0,5.0,"Deaths =2 infants under 1 yr, 4  children under 5 yrs  & 4 adults _ages & cause of deaths unknown 
The Pestongee Bomanjee arrived from Southampton on the 7th October, having made the voyage in 112 days ; 303 souls were landed. Five births and ten deaths were the casualties during the voyage. Fever to a considerable extent prevailed during the voyage. It seems to me that cleanliness had not been sufficiently enforced ; and I have little doubt that the prevalence, if not the origin of the sickness, was caused by that neglect. In all other respects the surgeon-superintendent used every means to promote the comfort and health of the people, so that there is little doubt that his want of experience in the management of emigrants was the cause of the laxity of discipline at first; which, during the voyage, he found it difficult if not impossible to rectify. The stoppage of the certificate for return passage money to England, was considered as a sufficient warning to him to act with more decision if he were again entrusted with the charge of an emigrant ship ; as his Excellency the Lieutenant-Governor was pleased to approve this recommendation, and to order that the certificate should be withheld. H Duncan M.D., Immigration Agent","South Australian Government Gazette, February 1st 1855",3.2467532467532463,298.0
Standard,1854,14.0,322.0,,,Plymouth,Port Adelaide,6.0,5.0,3.0,7.0,"Deaths = 6 infants under 1 yr, 5  children under 4 yrs  & 3 adult _ages & cause of deaths unknown",,4.3478260869565215,308.0
Lady Jocelyn,1854,,26.0,,,London & the Downs,Port Adelaide,,,,,,,,26.0
Graaf DirkIII,1854,,22.0,,,London,Port Adelaide,,,,,,,,22.0
Trafalgar,1854,4.0,205.0,,,Plymouth,Port Adelaide,4.0,0.0,0.0,7.0,"Death - 4 infants under 1 yr,  cause of deaths unknown__",,1.951219512195122,201.0
Vesta,1854,,26.0,,,London,Port Adelaide,,,,,,,,26.0
Matador,1854,,13.0,,,London,Port Adelaide,,,,,,,,13.0
Stadt Utrecht,1854,,17.0,,,Liverpool,Port Adelaide,,,,,,,,17.0
Smit,1854,,36.0,,,London,Port Adelaide,,,,,,,,36.0
Maude,1854,,28.0,,,London,Port Adelaide,,,,,,,,28.0
David Malcolm,1854,4.0,226.0,,,Plymouth,Port Adelaide,2.0,1.0,1.0,2.0,"Death - 2 infants under 1 yr, 1 child  & 1 adult _ages & cause of deaths unknown__",,1.7699115044247788,222.0
Adolph Von Nassau,1855,,11.0,,,London & Fowey,Port Adelaide,,,,,,,,11.0
Switzerland,1855,2.0,286.0,,,Liverpool,Port Adelaide,1.0,1.0,0.0,1.0,Deaths =  child age 1 yr. 1 birth,,0.6993006993006993,284.0
Constance,1855,,37.0,,,Gravesend,Port Adelaide,,,,,,,,37.0
Agincourt,1855,1.0,240.0,,,Plymouth,Port Adelaide,1.0,0.0,0.0,0.0,Death/s = Infants under 1 yr of age only,,0.4166666666666667,239.0
Telegraph,1855,4.0,427.0,,,Southampton & Plymouth,Port Adelaide,2.0,2.0,1.0,11.0,"Deaths = 2 infants under 1 yr, 2  children under 3 yrs  & 1 adult _ages & cause of deaths unknown",,0.936768149882904,423.0
Fortitude,1855,,59.0,,,Plymouth,Port Adelaide,,,,,,,,59.0
Velore,1855,,11.0,,,Gravesend,Port Adelaide,,,,,,,,11.0
Duke of Wellington,1855,,36.0,,,London,Port Adelaide,,,,,,,,36.0
Flora Kerr,1855,,15.0,,,London & Dartmouth,Port Adelaide,,,,,,,,15.0
Aliquis,1855,0.0,400.0,,,Liverpool,Port Adelaide,0.0,0.0,0.0,0.0,No Deaths,,0.0,400.0
Coromandel,1855,4.0,326.0,,,Southampton,Port Adelaide,1.0,1.0,2.0,6.0,"Deaths = 1 infant under 1 yr, 1  child 1 yrs  & 2 adult _ages & cause of deaths unknown",,1.2269938650306749,322.0
